V1	V2	V3	V4
4427	143	349	808	2.15012280379433
4428	146	349	3030	2.15011558434695
4429	349	1592	3861	2.15011505880401
4430	152	349	2493	2.15010142038541
4431	349	392	639	2.15009067217195
4432	146	349	3122	2.15008883434695
4433	196	349	1581	2.15006541240157
4434	349	1995	2246	2.15003745293078
4435	349	782	1267	2.15002244520943
4436	668	1083	1648	2.1500180786898
4437	203	247	668	2.15000434456407
4438	314	349	663	2.15000248772729
4439	6	280	392	2.1499847223435
4440	411	564	1096	2.1499603582444
4441	241	349	609	2.149956866236
4442	241	349	2940	2.14994859264993
4443	280	349	491	2.14994303148711
4444	152	349	378	2.14994117038541
4445	349	352	1592	2.14993855880401
4446	349	392	813	2.1499375959033
4447	152	222	280	2.14993398354491
4448	349	731	1096	2.1499195264839
4449	222	349	1648	2.14990833933243
4450	146	349	4113	2.14989283434695
4451	222	349	3521	2.14988791346651
4452	152	349	402	2.14988192038541
4453	241	349	2466	2.14985184264993
4454	146	349	3615	2.14982858434695
4455	27	349	1083	2.14982635994533
4456	157	349	1096	2.1498212764839
4457	241	349	592	2.14981134264993
4458	349	668	2789	2.14980859756268
4459	349	487	1482	2.14980792234976
4460	668	1083	3769	2.1498058286898
4461	146	349	1833	2.14980008434695
4462	668	1083	3773	2.1497945786898
4463	6	143	392	2.14978046141237
4464	146	349	2411	2.14977608434695
4465	152	349	610	2.14976992038541
4466	349	668	1005	2.14976359756268
4467	143	349	1163	2.14973980379433
4468	349	390	1083	2.14973785994533
4469	6	349	4380	2.1497348831216
4470	349	1083	3521	2.14972660994533
4471	146	349	2583	2.14972608434695
4472	352	668	1083	2.1497070786898
4473	146	349	5433	2.14969508434695
4474	168	289	349	2.14969468853874
4475	152	349	1252	2.14966517038541
4476	349	1592	3991	2.14966305880401
4477	241	349	1843	2.14963334264993
4478	152	349	2740	2.14962767038541
4479	815	1083	2246	2.14962630677213
4480	203	349	2053	2.14961837305845
4481	349	1592	3662	2.14961080880401
4482	349	551	1011	2.14961050385772
4483	143	349	2578	2.14960330379433
4484	152	349	386	2.14959717038541
4485	74	241	349	2.14959659264993
4486	98	349	668	2.14959259756268
4487	280	349	2342	2.14958353148711
4488	317	349	668	2.14957259756268
4489	349	1592	1754	2.14957005880401
4490	146	349	1925	2.14956658434695
4491	349	677	2246	2.14952433765392
4492	349	1267	2246	2.14950359277462
4493	203	1083	1995	2.14949043705164
4494	152	1007	1073	2.14949032166823
4495	146	349	5063	2.14945433434695
4496	80	152	349	2.14945067038541
4497	668	731	1083	2.1494460786898
4498	280	349	754	2.14944603148711
4499	152	349	2953	2.14942167038541
4500	668	1083	3615	2.1494075786898
4501	310	668	2246	2.14940413193847
4502	203	299	349	2.14938685609066
4503	349	1096	2493	2.1493800264839
4504	146	349	1439	2.14936647618374
4505	241	349	4380	2.14936084264993
4506	280	349	2270	2.14935828148711
4507	349	668	2217	2.14935659756268
4508	203	310	668	2.14934403444255
4509	143	349	2972	2.14934330379433
4510	152	349	629	2.14933992038541
4511	668	812	1083	2.1493238286898
4512	349	948	1592	2.14931055880401
4513	6	251	349	2.1492713831216
4514	55	349	668	2.14926609756268
4515	349	725	1096	2.1492632764839
4516	168	349	1653	2.14924518853874
4517	6	349	3799	2.14923645632976
4518	146	349	896	2.14922133434695
4519	72	152	310	2.14921918278394
4520	152	349	1009	2.1492009779826
4521	330	349	1482	2.14919804284352
4522	349	668	4150	2.14918509756268
4523	341	668	1083	2.1491783286898
4524	6	349	979	2.1491696331216
4525	280	349	1872	2.14912653148711
4526	6	349	725	2.1491158831216
4527	349	668	711	2.14908859756268
4528	349	1592	2399	2.14908005880401
4529	349	668	1051	2.14906159756268
4530	349	1592	2538	2.14906005880401
4531	152	349	3410	2.14905467038541
4532	152	349	1024	2.14904317038541
4533	349	668	3563	2.14903434756268
4534	146	349	3049	2.14902958434695
4535	6	31	349	2.1490128831216
4536	152	332	349	2.14900317038541
4537	6	349	2167	2.1489983831216
4538	349	407	2463	2.14898716068335
4539	139	668	1083	2.1489763286898
4540	103	349	668	2.14896734756268
4541	152	349	2417	2.14894642038541
4542	280	349	646	2.14893436280462
4543	143	349	2870	2.14892930379433
4544	349	559	1267	2.14891994520943
4545	161	280	349	2.14890503148711
4546	349	668	1796	2.14890284756268
4547	171	668	1083	2.1489020786898
4548	152	349	3710	2.14890142038541
4549	146	241	531	2.14889957272191
4550	349	1592	1722	2.14888680880401
4551	146	349	4405	2.14888533434695
4552	241	349	2398	2.14888209264993
4553	146	349	2753	2.14887858434695
4554	146	349	413	2.14887608434695
4555	349	668	2279	2.14887209756268
4556	349	392	1669	2.14886822717948
4557	241	349	3413	2.14886534264993
4558	280	349	1487	2.14885578148711
4559	152	349	1004	2.14885558104245
4560	668	1083	1892	2.1488525786898
4561	349	668	3460	2.14884209756268
4562	6	349	4169	2.1488401331216
4563	128	143	349	2.14881881516636
4564	146	349	2035	2.14881483434695
4565	241	349	670	2.14879259264993
4566	152	349	958	2.14878342038541
4567	280	349	2320	2.14874078148711
4568	152	349	2053	2.14873229500727
4569	146	349	3509	2.14872983434695
4570	349	848	1267	2.14871234354174
4571	152	280	1041	2.14870799332412
4572	152	349	711	2.14868042038541
4573	349	1669	3342	2.14867213127618
4574	152	349	3999	2.14866342038541
4575	143	152	2213	2.14865707562368
4576	241	349	2475	2.14865409264993
4577	168	349	793	2.14862296697453
4578	43	280	349	2.14861453148711
4579	143	349	1225	2.14861394890881
4580	241	349	1116	2.14860884264993
4581	349	1099	1592	2.14860405880401
4582	152	349	659	2.14860292038541
4583	280	349	2789	2.14859978148711
4584	146	349	1249	2.14857633434695
4585	203	349	1153	2.14857285609066
4586	668	1083	3601	2.1485605786898
4587	241	349	1888	2.14853484264993
4588	146	349	3532	2.14852508434695
4589	152	349	577	2.14852367038541
4590	168	349	465	2.14852043853874
4591	203	349	395	2.1485022769489
4592	222	349	656	2.14849516346651
4593	349	531	2463	2.14849128153398
4594	241	324	349	2.14848534264993
4595	168	193	349	2.14848410870232
4596	668	1083	1097	2.1484660786898
4597	349	668	2726	2.14845559756268
4598	349	668	1772	2.14844534756268
4599	668	1083	1544	2.1484443286898
4600	668	815	1669	2.14844061129376
4601	349	619	1083	2.14842610994533
4602	241	349	3464	2.14842359264993
4603	241	349	2953	2.14841209264993
4604	197	349	668	2.14840461234656
4605	349	668	778	2.14839359756268
4606	152	349	4760	2.14836917038541
4607	349	668	675	2.14835034756268
4608	152	349	3421	2.14834442038541
4609	6	146	310	2.14833392303449
4610	152	241	2299	2.14832880464367
4611	210	349	668	2.14832706069807
4612	6	349	2090	2.14830164855195
4613	152	349	1170	2.14829792038541
4614	668	1083	1231	2.1482930786898
4615	349	938	1267	2.14828319520944
4616	241	349	2527	2.14827759264993
4617	222	349	2789	2.14826491346651
4618	143	152	617	2.14826120100437
4619	88	203	349	2.14825285609066
4620	349	668	1780	2.14824834756268
4621	143	349	4175	2.14823905379433
4622	11	280	551	2.14823411718669
4623	152	349	482	2.14822867038541
4624	349	1592	3532	2.14820205880401
4625	349	395	1083	2.14820026210603
4626	349	1096	2316	2.1481650264839
4627	146	349	3837	2.14816458434695
4628	143	349	4065	2.14816205379433
4629	152	349	441	2.14815417038541
4630	222	349	812	2.14815416346651
4631	280	349	679	2.14815328148711
4632	143	349	4230	2.14815230379433
4633	11	392	1096	2.1481496434794
4634	39	241	349	2.14814734264993
4635	241	349	1351	2.14814184264993
4636	211	708	994	2.14813087642954
4637	403	668	2184	2.14812846282841
4638	349	668	3049	2.14811859756268
4639	349	668	3659	2.14810984756268
4640	241	310	2463	2.14809933920623
4641	349	1096	3094	2.1480885264839
4642	349	668	3433	2.14808834756268
4643	143	349	3979	2.14807505379433
4644	241	349	803	2.14806434264993
4645	146	349	1033	2.14805658434695
4646	241	349	2836	2.14804234264993
4647	349	392	1844	2.1480420959033
4648	349	379	1482	2.14803667234976
4649	266	349	1482	2.14801519229941
4650	168	349	710	2.14800760821888
4651	143	349	1766	2.14800730379433
4652	668	1083	2493	2.1479923286898
4653	152	349	1285	2.14798606553666
4654	349	2463	3235	2.14797716068335
4655	319	349	1096	2.1479720264839
4656	143	349	1234	2.14797155379433
4657	349	668	4557	2.14796334756268
4658	143	349	2038	2.14795955379433
4659	241	349	577	2.14795034264993
4660	6	349	414	2.1479408831216
4661	241	349	1006	2.14791709264993
4662	349	465	1482	2.14789542234976
4663	146	349	674	2.14789515831744
4664	241	349	3657	2.14789084264993
4665	349	410	1083	2.14788910994533
4666	349	668	2346	2.14788209756268
4667	349	668	3490	2.14788109756268
4668	349	3342	3401	2.14787691696453
4669	668	1083	3702	2.1478468286898
4670	349	668	5073	2.14784484756268
4671	349	668	1951	2.14784134756268
4672	14	349	2299	2.14783063508915
4673	152	349	4018	2.14782842038541
4674	349	390	1096	2.1478132764839
4675	349	668	2539	2.14780934756268
4676	139	349	392	2.1478020959033
4677	152	203	1083	2.14780151439923
4678	349	1267	3622	2.14780044520943
4679	349	1592	3082	2.14779530880401
4680	241	349	3763	2.14779484264993
4681	280	1083	1096	2.14777827616574
4682	349	1083	2392	2.14777760994533
4683	72	668	3525	2.14777283837372
4684	349	1096	1863	2.14776458761263
4685	349	415	1096	2.14775253891321
4686	146	349	2893	2.14773333434695
4687	349	668	3615	2.14772309756268
4688	241	349	1418	2.14769571748177
4689	146	349	3952	2.14769033434695
4690	159	668	1083	2.1476903286898
4691	349	1592	3734	2.14768905880401
4692	349	1592	3902	2.14766905880401
4693	280	349	4749	2.14765928148711
4694	349	668	4317	2.14765584756268
4695	202	668	1083	2.1476533286898
4696	152	349	393	2.14763519903911
4697	266	349	1096	2.14763504643355
4698	211	280	1096	2.14763402616574
4699	112	867	1073	2.14761594887964
4700	349	668	2616	2.14759584756268
4701	6	349	679	2.1475933831216
4702	53	349	1669	2.1475818887554
4703	349	813	1482	2.14757817234976
4704	146	349	759	2.14757458434695
4705	6	349	357	2.1475703831216
4706	168	349	2614	2.14754288956403
4707	203	349	939	2.14753685609066
4708	24	152	349	2.14751892038541
4709	349	668	1285	2.14751702284002
4710	143	349	3122	2.14751655379433
4711	324	349	668	2.14751034756268
4712	6	349	994	2.1475038831216
4713	349	668	3902	2.14750334756268
4714	349	1592	2183	2.14748930880401
4715	152	349	790	2.14747602171164
4716	349	1592	4113	2.14746630945468
4717	349	427	1592	2.14746255880401
4718	146	349	2645	2.14746008434695
4719	349	668	3090	2.14745684756268
4720	203	349	407	2.14745285609066
4721	6	349	1607	2.1474463831216
4722	349	661	1096	2.1474277764839
4723	241	349	1196	2.14741684264993
4724	6	349	1540	2.1474111331216
4725	668	1083	1564	2.1474063286898
4726	7	349	392	2.1473960959033
4727	241	1653	2463	2.14738777599778
4728	152	349	1544	2.14738342038541
4729	349	688	1267	2.14737919520943
4730	349	668	2077	2.14737459756268
4731	146	349	4229	2.14737158434695
4732	668	1083	4992	2.1473673286898
4733	6	349	3916	2.1473551331216
4734	349	1592	3800	2.14734705880401
4735	349	1482	3023	2.14734292234976
4736	280	349	676	2.14733278148711
4737	31	280	349	2.14731628148711
4738	349	668	1852	2.14729284756268
4739	280	349	3396	2.14726278148711
4740	152	349	4962	2.14726092038541
4741	152	349	3278	2.14724767038541
4742	143	349	539	2.14724380379433
4743	349	668	2406	2.14722209756268
4744	146	349	563	2.14720758434695
4745	143	349	1739	2.14720505379433
4746	349	1267	1719	2.14719794520943
4747	349	695	1592	2.14719455880401
4748	349	668	2417	2.14719184756268
4749	349	879	2463	2.14718491068335
4750	152	349	2665	2.14718117038541
4751	143	152	1892	2.14716348253007
4752	349	559	1482	2.14716242234976
4753	668	766	1083	2.1471623286898
4754	152	349	2992	2.14715181205884
4755	14	349	579	2.147151
4756	349	668	2196	2.14714684756268
4757	349	848	1096	2.14712117481621
4758	143	349	2186	2.14711505379433
4759	53	349	392	2.14710989151558
4760	196	349	2463	2.14710325582359
4761	349	546	1267	2.14707557358
4762	152	349	495	2.14706617038541
4763	168	349	782	2.14704643853874
4764	349	487	1267	2.14702194520943
4765	145	349	668	2.14701759756268
4766	349	668	955	2.14698159756268
4767	280	349	609	2.14696860990787
4768	241	349	1858	2.14695968362085
4769	53	349	2246	2.14695618236181
4770	143	349	1239	2.14695130379433
4771	349	2463	3360	2.14694941068335
4772	222	349	2153	2.14694191346651
4773	45	143	349	2.14693964984916
4774	2	668	1083	2.1469310786898
4775	349	668	3451	2.14692134756268
4776	349	676	1267	2.14691794520943
4777	349	1096	3622	2.1469112764839
4778	241	349	1536	2.14690334264993
4779	146	349	2721	2.14690083434695
4780	152	349	2763	2.14690017038541
4781	72	310	1083	2.14689245567698
4782	349	1798	2463	2.14689110828201
4783	6	280	1592	2.14688818254022
4784	143	349	2010	2.14688580379433
4785	280	349	913	2.14686853148711
4786	112	310	349	2.14686484267652
4787	349	1083	1863	2.14686342107406
4788	79	349	668	2.14685784756268
4789	280	349	867	2.14685703148711
4790	152	269	349	2.14685642038541
4791	89	280	349	2.14684829529527
4792	668	1083	3604	2.1468440786898
4793	349	668	1249	2.14684184756268
4794	152	349	4374	2.14682942038541
4795	668	1083	1267	2.14682843904164
4796	6	349	2100	2.1468216331216
4797	143	349	2793	2.14681855379433
4798	132	152	349	2.14681842038541
4799	241	349	2505	2.14678959264993
4800	6	349	2135	2.1467748831216
4801	280	349	711	2.14676503148711
4802	146	349	1373	2.14676008434695
4803	152	349	2940	2.14675792038541
4804	241	349	1925	2.14675659264993
4805	280	349	688	2.14675503148711
4806	349	1153	1267	2.14674994520943
4807	152	349	643	2.14674917038541
4808	241	349	4749	2.14674884264993
4809	391	668	1083	2.1467395786898
4810	531	564	1096	2.14672872786217
4811	141	211	668	2.14672415952461
4812	668	1083	3733	2.1467233286898
4813	349	1669	3773	2.14671914259131
4814	349	1267	2334	2.14670094520943
4815	143	152	1653	2.14669670100437
4816	241	349	2138	2.14669584264993
4817	241	349	4292	2.14667109264993
4818	152	349	4719	2.14666567038541
4819	146	349	3174	2.14666558434695
4820	143	349	4975	2.14664980379433
4821	349	842	1267	2.14664344520943
4822	280	392	1267	2.14663655855833
4823	668	735	1083	2.1466343286898
4824	349	1083	2060	2.14662085994533
4825	146	349	937	2.14660983434695
4826	143	216	349	2.14658280379433
4827	349	899	1669	2.14657938127618
4828	349	1592	1776	2.14657055880401
4829	349	1267	1728	2.14657044520943
4830	6	349	3441	2.1465671331216
4831	230	349	1096	2.1465642764839
4832	146	349	820	2.14656158434695
4833	146	349	1244	2.14655883434695
4834	280	1096	1267	2.14655592931072
4835	152	349	398	2.14655317038541
4836	241	349	3159	2.14654284264993
4837	152	195	1073	2.14653969486079
4838	146	349	3637	2.14653433434695
4839	349	1377	1592	2.14652355880401
4840	247	668	1466	2.14651127001678
4841	349	483	668	2.14650459756268
4842	332	349	668	2.14650009756268
4843	6	161	349	2.1464873831216
4844	349	668	867	2.14647284756268
4845	189	349	2463	2.14647216068335
4846	152	349	2466	2.14647167038541
4847	152	310	415	2.14646165153506
4848	280	349	1400	2.14645303148711
4849	31	349	1083	2.14644635994533
4850	349	560	668	2.14644584756268
4851	668	1083	3444	2.1464443286898
4852	187	211	415	2.14643459748026
4853	349	1995	3023	2.14642308139165
4854	6	146	241	2.14642139175393
4855	139	349	1083	2.14640535994533
4856	349	939	1482	2.14638981322542
4857	6	349	2185	2.1463868831216
4858	349	668	4340	2.14637759756268
4859	143	349	4113	2.14637755379433
4860	168	349	3191	2.14637118853874
4861	349	668	1010	2.14636530911086
4862	143	349	2796	2.14634280379433
4863	241	349	4209	2.14633859264993
4864	143	349	1902	2.14633505379433
4865	668	1083	1367	2.1463340786898
4866	211	349	2463	2.14632991068335
4867	349	668	989	2.14631909756268
4868	349	668	912	2.14631659756268
4869	146	349	695	2.14630808434695
4870	152	349	2405	2.14630517038541
4871	6	349	1358	2.1463046331216
4872	349	1096	1380	2.1462967764839
4873	668	1083	3435	2.14629388022023
4874	280	337	349	2.14629078148711
4875	146	349	1160	2.14626883434695
4876	6	349	4728	2.1462593831216
4877	531	1083	1096	2.14625142731018
4878	146	349	1724	2.14624533434695
4879	280	349	4329	2.14623803148711
4880	349	639	1267	2.14623301246451
4881	349	668	2955	2.14622959756268
4882	152	349	656	2.14621342038541
4883	349	638	668	2.14620834756268
4884	349	1083	1466	2.14620546522082
4885	152	349	696	2.14620117038541
4886	668	1083	1089	2.1461995786898
4887	30	280	349	2.14616653148711
4888	241	349	2004	2.14616059264993
4889	187	211	1892	2.1461398234093
4890	335	349	1083	2.14613010994533
4891	152	349	1128	2.14612569919022
4892	349	1298	1482	2.14612222828465
4893	349	1096	3444	2.1461207764839
4894	349	2463	3773	2.14610717199848
4895	280	349	725	2.14610578148711
4896	72	203	668	2.14609469065063
4897	349	1096	3191	2.1460852764839
4898	143	349	1974	2.14608507329985
4899	349	1267	2153	2.14607544520943
4900	183	349	668	2.14604559756268
4901	146	349	3474	2.14602608434695
4902	146	349	1564	2.14600733434695
4903	349	534	668	2.14599234756268
4904	349	668	1477	2.14598734756268
4905	349	831	1083	2.14598660994533
4906	152	349	2779	2.14597792038541
4907	152	168	521	2.14596760964264
4908	349	1096	2107	2.1459610264839
4909	72	211	668	2.14595403637689
4910	146	349	3082	2.14594933434695
4911	6	143	551	2.14591945556978
4912	668	1083	1197	2.1459190786898
4913	6	349	3296	2.1459181331216
4914	222	349	867	2.14591666346651
4915	152	349	383	2.14591573356852
4916	668	1083	1843	2.1459078286898
4917	349	668	2772	2.14590259756268
4918	349	1995	3799	2.14589959161186
4919	349	1083	1892	2.14589790966797
4920	6	287	349	2.1458966331216
4921	94	280	349	2.14585578148711
4922	152	349	3787	2.14584592038541
4923	6	349	1073	2.14584572388079
4924	241	349	855	2.14581684264993
4925	644	668	1083	2.1458028286898
4926	349	668	4184	2.14580153429607
4927	152	349	1722	2.14577917038541
4928	143	349	3748	2.14577355379433
4929	203	349	2316	2.14576785609066
4930	349	668	968	2.14576159756268
4931	668	1083	2016	2.1457610786898
4932	6	111	349	2.1457513831216
4933	143	349	4742	2.14574605379433
4934	211	241	708	2.14574312642954
4935	241	349	3871	2.14573509264993
4936	6	349	1695	2.1457123831216
4937	6	349	661	2.1457118831216
4938	112	211	1073	2.14570264802897
4939	241	349	902	2.14569959264993
4940	349	1083	3799	2.14568512016554
4941	143	349	4766	2.14568505379433
4942	241	349	1325	2.14567459264993
4943	668	1083	2797	2.1456713286898
4944	143	349	603	2.14567005379433
4945	349	1096	1357	2.1456597764839
4946	349	668	791	2.14564859756268
4947	155	241	349	2.14564559264993
4948	168	349	1204	2.1456387957623
4949	152	349	428	2.14563817038541
4950	349	875	1482	2.14561317234976
4951	310	349	2463	2.14561141484393
4952	146	349	2792	2.14561058434695
4953	241	349	2708	2.14559509264993
4954	280	349	2311	2.14559053148711
4955	349	563	1592	2.14558530880401
4956	349	1096	1648	2.14556208422867
4957	143	152	1798	2.14555546497371
4958	349	392	947	2.14552839413165
4959	668	1083	2974	2.1455275786898
4960	146	349	2432	2.14552633434695
4961	152	211	241	2.14552239636677
4962	6	349	670	2.1455166331216
4963	668	944	1083	2.1454993286898
4964	146	272	349	2.14548733434695
4965	146	349	608	2.14547758434695
4966	86	280	349	2.14547328148711
4967	6	349	885	2.1454661331216
4968	349	1096	1949	2.14546573294473
4969	668	1083	3216	2.1454643286898
4970	280	349	3614	2.14545553148711
4971	349	879	1995	2.14545333139165
4972	349	1083	4992	2.14545260994533
4973	146	349	2473	2.14545033434695
4974	152	349	2780	2.14543942038541
4975	119	222	349	2.14539886928634
4976	241	349	1884	2.14539834264993
4977	222	349	971	2.14538491346651
4978	349	668	1049	2.14538184756268
4979	280	349	976	2.14537028148711
4980	241	349	520	2.14536909264993
4981	146	349	757	2.14534783434695
4982	349	668	3095	2.14534659756268
4983	168	349	617	2.14533518853874
4984	465	668	1083	2.1453323286898
4985	241	349	3475	2.14533084264993
4986	349	579	2299	2.14532688508915
4987	143	152	1299	2.14532495100437
4988	152	349	763	2.14531270295986
4989	635	668	1083	2.1453103286898
4990	152	349	1624	2.14529617038541
4991	314	719	1096	2.14528690466448
4992	280	349	1380	2.14528278148711
4993	392	564	1096	2.14527327007943
4994	241	269	349	2.14525734264993
4995	96	152	349	2.14525417038541
4996	349	1298	3773	2.14525217844945
4997	222	349	4282	2.14524741346651
4998	168	349	3023	2.14524443853874
4999	168	521	2264	2.14523283414647
5000	143	349	4438	2.14522405379433
5001	6	349	432	2.1452178831216
5002	157	222	349	2.14521516346651
5003	6	349	879	2.1452093831216
5004	146	349	779	2.14520908434695
5005	349	668	2421	2.14519609756268
5006	349	731	1083	2.14517935994533
5007	349	668	3124	2.14517159756268
5008	152	349	902	2.14516767038541
5009	349	392	875	2.1451495959033
5010	349	551	1121	2.14514812414439
5011	6	349	656	2.1451478831216
5012	349	668	4288	2.14514784756268
5013	152	349	721	2.14513342038541
5014	318	349	1083	2.14512685994533
5015	349	359	1267	2.14511031936608
5016	349	1096	1362	2.1451092764839
5017	146	349	4922	2.14509721715685
5018	152	994	1073	2.1450664406059
5019	6	349	2339	2.14506531631414
5020	6	349	841	2.1450606331216
5021	82	668	1083	2.14505088606677
5022	241	349	1804	2.14504734264993
5023	152	349	787	2.14502317038541
5024	241	349	2390	2.14502159264993
5025	241	349	2919	2.14500159264993
5026	146	349	2777	2.14500133434695
5027	280	311	349	2.14499778148711
5028	349	1592	5063	2.14499480880401
5029	187	211	2493	2.14497732340931
5030	152	324	349	2.14496467038541
5031	349	668	3241	2.14495759756268
5032	259	668	1083	2.1449465786898
5033	139	349	2463	2.14494366068335
5034	668	709	1083	2.1449203286898
5035	143	349	4556	2.14492030379433
5036	143	349	3442	2.14491805379433
5037	668	1083	2138	2.1449083286898
5038	349	1592	1656	2.14490505880401
5039	203	349	3342	2.14489485609066
5040	280	349	592	2.14488953148711
5041	232	349	668	2.14488409756268
5042	345	349	668	2.14488134756268
5043	349	439	668	2.14486484756268
5044	152	349	1884	2.14484742038541
5045	349	1083	1397	2.14484010994533
5046	105	241	349	2.1448373872335
5047	349	1592	1753	2.14483380880401
5048	211	241	310	2.14482506320845
5049	168	349	725	2.14481968853874
5050	349	1046	1267	2.14479869520943
5051	280	349	841	2.14479778148711
5052	14	349	2213	2.14479607159084
5053	349	739	1096	2.1447852764839
5054	668	1083	1252	2.1447840786898
5055	349	858	1592	2.14478223447326
5056	152	349	1757	2.14477467038541
5057	668	1083	2903	2.1447640786898
5058	194	349	668	2.14475959756268
5059	6	349	4940	2.1447578831216
5060	349	1083	3191	2.14475010994533
5061	280	349	1895	2.14474603148711
5062	146	152	3773	2.14474404576821
5063	143	349	2753	2.14472780379433
5064	143	349	4799	2.14472130379433
5065	203	349	2184	2.14471907457451
5066	349	668	2970	2.14471634756268
5067	349	1465	1592	2.14471205880401
5068	146	349	2496	2.14469883434695
5069	349	1592	2042	2.14466680880401
5070	146	168	310	2.14466212834832
5071	280	349	1607	2.14465928148711
5072	152	349	1777	2.14464192038541
5073	152	349	793	2.1446383509477
5074	349	2463	3531	2.14463396692333
5075	152	349	2224	2.14463042038541
5076	349	1083	1388	2.14462835994533
5077	668	1083	2094	2.1446268286898
5078	349	757	1592	2.14460755880401
5079	280	349	971	2.14460053148711
5080	187	211	3235	2.1445983234093
5081	349	668	1001	2.14459734756268
5082	241	349	959	2.14458965767239
5083	152	349	4886	2.14457742038541
5084	349	668	2183	2.14456934756268
5085	349	668	3082	2.14456734756268
5086	146	152	1995	2.14455857301965
5087	14	203	349	2.14455735609066
5088	280	349	1226	2.14454878148711
5089	280	349	1116	2.14454203148711
5090	152	250	349	2.14453767038541
5091	349	668	3167	2.14452534756268
5092	349	668	3055	2.14452334756268
5093	152	280	551	2.14452025121995
5094	143	349	1203	2.14451580379433
5095	280	349	1780	2.14451353148711
5096	349	719	1204	2.14451352589066
5097	146	349	3945	2.14450758434695
5098	349	668	3047	2.14448334756268
5099	349	668	793	2.14447802812497
5100	349	487	1096	2.1444760264839
5101	573	668	1083	2.14446754520801
5102	187	211	1073	2.14445607340931
5103	36	152	349	2.14444517038541
5104	349	392	3444	2.1444375959033
5105	349	1083	2054	2.14443410994533
5106	433	668	1083	2.1444325786898
5107	266	349	1083	2.14443112989498
5108	349	551	639	2.14442916435335
5109	6	349	3614	2.1444238831216
5110	349	1592	2221	2.14441430880401
5111	6	311	349	2.1444123831216
5112	211	247	668	2.14440866613357
5113	349	1892	3342	2.14440329972263
5114	349	1482	3444	2.14438267234976
5115	280	349	4380	2.14437578148711
5116	143	349	2288	2.14436380379433
5117	241	349	4282	2.14435334264993
5118	146	349	3202	2.14434933434695
5119	143	349	1361	2.14434287998827
5120	280	349	409	2.14433503148711
5121	152	276	349	2.14433492038541
5122	280	349	2332	2.14433428148711
5123	280	349	661	2.14433378148711
5124	146	184	349	2.14430683434695
5125	203	349	617	2.14430085609066
5126	146	349	1060	2.14430008434695
5127	241	349	3702	2.14429609264993
5128	143	349	1761	2.14429307657582
5129	83	146	349	2.14428808434695
5130	280	349	2614	2.1442849825124
5131	56	349	994	2.14427138033407
5132	349	1592	3392	2.14426705880401
5133	349	668	2140	2.14425534756268
5134	215	349	1592	2.14425005880401
5135	349	1356	1482	2.14424617234976
5136	241	349	3045	2.14424359264993
5137	280	349	1397	2.14424028148711
5138	1073	1439	2053	2.14423570764574
5139	146	349	1541	2.14422658434695
5140	6	349	2159	2.1442221331216
5141	146	349	1725	2.14421683434695
5142	7	349	1482	2.14421592234976
5143	222	349	3665	2.14421341346651
5144	349	813	1267	2.14421269520943
5145	143	349	2914	2.14420855379433
5146	152	349	2185	2.14420792038541
5147	14	152	1592	2.14417793826822
5148	241	349	971	2.14416884264993
5149	211	349	1267	2.14416494520943
5150	349	668	3045	2.14415834756268
5151	349	668	837	2.14414609756268
5152	6	349	3521	2.1441318831216
5153	152	349	1515	2.14412567038541
5154	349	668	3378	2.14411184756268
5155	152	349	1969	2.14411092038541
5156	6	50	349	2.1441076331216
5157	349	994	1083	2.14410310994533
5158	349	1096	2806	2.1440970264839
5159	349	551	1532	2.14406914929864
5160	241	349	944	2.14406084264993
5161	349	668	4405	2.14405384756268
5162	241	349	638	2.14404684264993
5163	222	349	3371	2.14404416346651
5164	280	1096	3360	2.14403502616574
5165	349	1011	1041	2.14400994522731
5166	6	349	1857	2.1440096331216
5167	39	280	349	2.14399478148711
5168	349	668	2390	2.14399184756268
5169	349	1028	1121	2.14398059793442
5170	152	349	4753	2.14398042038541
5171	146	349	3021	2.14397783434695
5172	349	1592	3195	2.14396555880401
5173	143	152	899	2.14394845100437
5174	146	349	905	2.14394783434695
5175	152	349	706	2.14394148345075
5176	349	407	1995	2.14393983139165
5177	241	349	1898	2.14393434264993
5178	143	349	673	2.14393355379433
5179	247	349	1096	2.14392985587311
5180	349	668	1756	2.14390484756268
5181	143	349	2765	2.14390055379433
5182	349	1995	2107	2.14388133139165
5183	349	1083	2657	2.14387060994533
5184	152	349	4397	2.14386392038541
5185	143	349	2237	2.14386005379433
5186	143	349	2771	2.14385930379433
5187	349	359	1482	2.14384370669426
5188	203	349	3444	2.14384360609066
5189	222	349	4329	2.14383366346651
5190	349	718	1592	2.14383055880401
5191	152	349	3323	2.1438253280174
5192	349	668	1727	2.14379034756268
5193	349	938	1482	2.14377392234976
5194	222	349	1397	2.14376266346651
5195	543	668	1083	2.1437618286898
5196	349	668	747	2.14374709756268
5197	349	668	836	2.14373495793445
5198	168	349	879	2.14373368853874
5199	143	349	4054	2.14372680379433
5200	349	1096	2016	2.1437020264839
5201	349	1995	2614	2.14368406824048
5202	349	1482	3507	2.14368017234976
5203	349	1667	1892	2.14367884574402
5204	152	668	815	2.14366620384839
5205	668	754	1083	2.1436638286898
5206	143	349	1332	2.14366180379433
5207	241	349	1753	2.14365459264993
5208	349	1592	3293	2.14365455880401
